# ATP-8 30-Minute Endurance Test
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz,lat,lon
453236,-0.3589,-0.0766,9.7244,0.0222,0.0095,0.0182,0.0484,0.000000,0.000000
453250,-0.4020,-0.0718,9.7436,0.0411,0.0084,0.0226,0.0463,0.000000,0.000000
453264,-0.3374,-0.1053,9.6550,-0.0472,0.0066,0.0235,0.0460,0.000000,0.000000
453278,-0.3637,-0.1101,9.6814,-0.0208,0.0116,0.0267,0.0493,0.000000,0.000000
453292,-0.3470,-0.0694,9.7268,0.0246,0.0147,0.0218,0.0478,0.000000,0.000000
453306,-0.3206,-0.0790,9.6838,-0.0184,0.0111,0.0197,0.0486,0.000000,0.000000
453320,-0.3278,-0.1029,9.7005,-0.0016,0.0075,0.0234,0.0464,0.000000,0.000000
453334,-0.3517,-0.0550,9.6981,-0.0040,0.0111,0.0197,0.0476,0.000000,0.000000
453348,-0.3254,-0.1029,9.7101,0.0079,0.0090,0.0247,0.0464,0.000000,0.000000
453362,-0.3182,-0.1101,9.6838,-0.0183,0.0110,0.0218,0.0437,0.000000,0.000000
453376,-0.3350,-0.0646,9.7125,0.0103,0.0125,0.0224,0.0469,0.000000,0.000000
453390,-0.3470,-0.0909,9.7149,0.0127,0.0087,0.0220,0.0457,0.000000,0.000000
453404,-0.3446,-0.1172,9.6885,-0.0136,0.0119,0.0232,0.0492,0.000000,0.000000
453418,-0.3422,-0.0790,9.6957,-0.0064,0.0096,0.0231,0.0475,0.000000,0.000000
453432,-0.3589,-0.0957,9.6957,-0.0063,0.0105,0.0240,0.0472,0.000000,0.000000
453446,-0.3398,-0.0957,9.6814,-0.0206,0.0099,0.0234,0.0467,0.000000,0.000000
453460,-0.3326,-0.0909,9.6909,-0.0110,0.0111,0.0246,0.0431,0.000000,0.000000
453474,-0.3374,-0.1579,9.6909,-0.0109,0.0052,0.0263,0.0486,0.000000,0.000000
453488,-0.3278,-0.0598,9.6766,-0.0251,0.0098,0.0214,0.0498,0.000000,0.000000
453502,-0.3302,-0.0598,9.6981,-0.0036,0.0144,0.0234,0.0483,0.000000,0.000000
453516,-0.3254,-0.0837,9.6838,-0.0179,0.0102,0.0188,0.0469,0.000000,0.000000
453530,-0.3517,-0.0837,9.6838,-0.0178,0.0130,0.0231,0.0460,0.000000,0.000000
453544,-0.3326,-0.0790,9.7292,0.0276,0.0157,0.0246,0.0473,0.000000,0.000000
453558,-0.3637,-0.0885,9.7460,0.0441,0.0102,0.0211,0.0464,0.000000,0.000000
453572,-0.3326,-0.0933,9.7005,-0.0014,0.0101,0.0214,0.0446,0.000000,0.000000
453586,-0.3494,-0.0957,9.6981,-0.0037,0.0105,0.0246,0.0483,0.000000,0.000000
453600,-0.3374,-0.0694,9.7005,-0.0013,0.0140,0.0214,0.0461,0.000000,0.000000
453614,-0.3398,-0.0837,9.6885,-0.0132,0.0119,0.0269,0.0480,0.000000,0.000000
453628,-0.3350,-0.1005,9.6838,-0.0179,0.0133,0.0246,0.0496,0.000000,0.000000
453642,-0.3398,-0.0814,9.6861,-0.0155,0.0081,0.0240,0.0451,0.000000,0.000000
453656,-0.3422,-0.0790,9.7220,0.0203,0.0087,0.0228,0.0460,0.000000,0.000000
453670,-0.3637,-0.0957,9.6766,-0.0250,0.0069,0.0194,0.0466,0.000000,0.000000
453684,-0.3589,-0.0981,9.7316,0.0299,0.0122,0.0224,0.0490,0.000000,0.000000
453698,-0.3685,-0.0766,9.6885,-0.0131,0.0084,0.0220,0.0480,0.000000,0.000000
453712,-0.3422,-0.1268,9.6861,-0.0154,0.0119,0.0212,0.0478,0.000000,0.000000
453726,-0.3637,-0.0766,9.7005,-0.0011,0.0099,0.0244,0.0469,0.000000,0.000000
453740,-0.3135,-0.0837,9.6861,-0.0154,0.0131,0.0226,0.0493,0.000000,0.000000
453754,-0.3470,-0.1149,9.7244,0.0228,0.0108,0.0229,0.0476,0.000000,0.000000
453768,-0.3470,-0.0407,9.7005,-0.0011,0.0104,0.0234,0.0480,0.000000,0.000000
453782,-0.3470,-0.0790,9.7029,0.0013,0.0125,0.0255,0.0469,0.000000,0.000000
453796,-0.3135,-0.0933,9.7053,0.0036,0.0095,0.0217,0.0473,0.000000,0.000000
453810,-0.3446,-0.0742,9.7220,0.0203,0.0102,0.0247,0.0490,0.000000,0.000000
453824,-0.3494,-0.1029,9.7149,0.0130,0.0116,0.0206,0.0447,0.000000,0.000000
453838,-0.3398,-0.0742,9.7340,0.0320,0.0147,0.0223,0.0492,0.000000,0.000000
453852,-0.3470,-0.0861,9.6909,-0.0110,0.0118,0.0224,0.0478,0.000000,0.000000
453866,-0.3422,-0.1101,9.6861,-0.0157,0.0108,0.0238,0.0492,0.000000,0.000000
453880,-0.3494,-0.0957,9.7436,0.0415,0.0104,0.0220,0.0460,0.000000,0.000000
453894,-0.3326,-0.0957,9.6838,-0.0182,0.0093,0.0191,0.0481,0.000000,0.000000
453908,-0.3613,-0.0718,9.6838,-0.0181,0.0127,0.0232,0.0454,0.000000,0.000000
453922,-0.3589,-0.0909,9.6933,-0.0085,0.0110,0.0208,0.0460,0.000000,0.000000
453936,-0.3541,-0.0814,9.7101,0.0082,0.0139,0.0254,0.0463,0.000000,0.000000
453950,-0.3517,-0.0933,9.7077,0.0058,0.0147,0.0205,0.0443,0.000000,0.000000
453964,-0.3709,-0.1101,9.6933,-0.0085,0.0084,0.0224,0.0480,0.000000,0.000000
453978,-0.3637,-0.0814,9.7029,0.0010,0.0098,0.0211,0.0446,0.000000,0.000000
453992,-0.3206,-0.1029,9.7412,0.0391,0.0072,0.0202,0.0473,0.000000,0.000000
454006,-0.3422,-0.0814,9.7244,0.0223,0.0081,0.0246,0.0463,0.000000,0.000000
454020,-0.3374,-0.1053,9.7053,0.0031,0.0079,0.0249,0.0505,0.000000,0.000000
454034,-0.3781,-0.1077,9.6646,-0.0374,0.0072,0.0279,0.0481,0.000000,0.000000
454048,-0.3182,-0.1077,9.7531,0.0509,0.0102,0.0273,0.0467,0.000000,0.000000
454062,-0.3374,-0.0790,9.7412,0.0387,0.0099,0.0235,0.0461,0.000000,0.000000
454076,-0.3398,-0.0814,9.6814,-0.0210,0.0084,0.0211,0.0443,0.000000,0.000000
454090,-0.3350,-0.0933,9.7077,0.0053,0.0122,0.0217,0.0493,0.000000,0.000000
454104,-0.3470,-0.0742,9.7053,0.0029,0.0133,0.0215,0.0473,0.000000,0.000000
454118,-0.3326,-0.1005,9.6909,-0.0114,0.0092,0.0237,0.0463,0.000000,0.000000
454132,-0.3541,-0.0598,9.6814,-0.0209,0.0099,0.0214,0.0452,0.000000,0.000000
454146,-0.3398,-0.0933,9.7412,0.0388,0.0093,0.0266,0.0461,0.000000,0.000000
454160,-0.3398,-0.1029,9.7196,0.0172,0.0121,0.0202,0.0451,0.000000,0.000000
454174,-0.3206,-0.0814,9.6861,-0.0163,0.0115,0.0212,0.0458,0.000000,0.000000
454188,-0.3494,-0.0718,9.7077,0.0052,0.0142,0.0200,0.0463,0.000000,0.000000
454202,-0.3111,-0.0502,9.7196,0.0171,0.0087,0.0215,0.0475,0.000000,0.000000
454216,-0.3661,-0.0742,9.7388,0.0361,0.0127,0.0243,0.0446,0.000000,0.000000
454230,-0.3661,-0.0909,9.7029,0.0002,0.0084,0.0241,0.0478,0.000000,0.000000
454244,-0.3565,-0.0574,9.6885,-0.0141,0.0075,0.0221,0.0443,0.000000,0.000000
454258,-0.3565,-0.0957,9.7292,0.0264,0.0105,0.0249,0.0473,0.000000,0.000000
454272,-0.3206,-0.0909,9.6814,-0.0213,0.0139,0.0197,0.0481,0.000000,0.000000
454286,-0.3517,-0.1029,9.6694,-0.0331,0.0131,0.0235,0.0470,0.000000,0.000000
454300,-0.3278,-0.0885,9.7220,0.0194,0.0140,0.0224,0.0495,0.000000,0.000000
454314,-0.3494,-0.0718,9.7484,0.0455,0.0119,0.0211,0.0461,0.000000,0.000000
454328,-0.3876,-0.1101,9.6742,-0.0285,0.0121,0.0206,0.0489,0.000000,0.000000
454342,-0.3326,-0.1149,9.7244,0.0216,0.0108,0.0261,0.0454,0.000000,0.000000
454356,-0.3494,-0.0718,9.7125,0.0096,0.0101,0.0223,0.0452,0.000000,0.000000
454370,-0.3230,-0.0909,9.7220,0.0191,0.0093,0.0234,0.0458,0.000000,0.000000
454384,-0.3446,-0.0766,9.7053,0.0023,0.0101,0.0208,0.0489,0.000000,0.000000
454398,-0.3565,-0.0550,9.6694,-0.0334,0.0073,0.0192,0.0469,0.000000,0.000000
454412,-0.3637,-0.0814,9.7077,0.0049,0.0092,0.0223,0.0475,0.000000,0.000000
454426,-0.3541,-0.0909,9.7316,0.0287,0.0084,0.0221,0.0495,0.000000,0.000000
454440,-0.3254,-0.1029,9.6790,-0.0239,0.0150,0.0221,0.0463,0.000000,0.000000
454454,-0.3422,-0.0885,9.6646,-0.0380,0.0118,0.0218,0.0467,0.000000,0.000000
454468,-0.3565,-0.0670,9.7340,0.0312,0.0070,0.0218,0.0461,0.000000,0.000000
454482,-0.3398,-0.1029,9.7125,0.0096,0.0133,0.0240,0.0476,0.000000,0.000000
454496,-0.3350,-0.0933,9.7460,0.0429,0.0124,0.0228,0.0483,0.000000,0.000000
454510,-0.3350,-0.0957,9.6742,-0.0287,0.0125,0.0237,0.0437,0.000000,0.000000
454524,-0.3637,-0.0957,9.7053,0.0024,0.0139,0.0235,0.0490,0.000000,0.000000
454538,-0.3541,-0.0837,9.7244,0.0214,0.0073,0.0229,0.0469,0.000000,0.000000
454552,-0.3972,-0.0574,9.7053,0.0022,0.0082,0.0252,0.0472,0.000000,0.000000
454566,-0.3517,-0.0981,9.6622,-0.0406,0.0127,0.0186,0.0452,0.000000,0.000000
454580,-0.3278,-0.0837,9.7220,0.0191,0.0084,0.0261,0.0475,0.000000,0.000000
454594,-0.3470,-0.0742,9.6933,-0.0096,0.0067,0.0195,0.0455,0.000000,0.000000
454608,-0.3589,-0.0742,9.7005,-0.0024,0.0095,0.0212,0.0421,0.000000,0.000000
454622,-0.3350,-0.1053,9.7436,0.0405,0.0101,0.0264,0.0470,0.000000,0.000000
454636,-0.3709,-0.0718,9.6981,-0.0049,0.0104,0.0217,0.0438,0.000000,0.000000
454650,-0.3374,-0.1101,9.6957,-0.0073,0.0153,0.0195,0.0472,0.000000,0.000000
454664,-0.3446,-0.0909,9.6766,-0.0263,0.0101,0.0235,0.0447,0.000000,0.000000
454678,-0.3398,-0.0885,9.6861,-0.0167,0.0101,0.0215,0.0455,0.000000,0.000000
454692,-0.3350,-0.0622,9.7005,-0.0023,0.0082,0.0235,0.0461,0.000000,0.000000
454706,-0.3135,-0.0646,9.6790,-0.0237,0.0125,0.0179,0.0483,0.000000,0.000000
454720,-0.3565,-0.1005,9.6574,-0.0450,0.0136,0.0269,0.0475,0.000000,0.000000
454734,-0.3685,-0.0861,9.7244,0.0219,0.0087,0.0202,0.0467,0.000000,0.000000
454748,-0.3374,-0.0981,9.6981,-0.0044,0.0096,0.0243,0.0451,0.000000,0.000000
454762,-0.3852,-0.1005,9.6957,-0.0068,0.0119,0.0228,0.0486,0.000000,0.000000
454776,-0.3470,-0.0742,9.6838,-0.0186,0.0086,0.0199,0.0446,0.000000,0.000000
454790,-0.3230,-0.0790,9.6885,-0.0138,0.0081,0.0238,0.0487,0.000000,0.000000
454804,-0.3494,-0.0766,9.6861,-0.0161,0.0102,0.0215,0.0466,0.000000,0.000000
454818,-0.3398,-0.1196,9.6622,-0.0398,0.0089,0.0246,0.0449,0.000000,0.000000
454832,-0.3709,-0.0909,9.7053,0.0032,0.0105,0.0202,0.0480,0.000000,0.000000
454846,-0.3326,-0.0766,9.7292,0.0270,0.0110,0.0234,0.0475,0.000000,0.000000
454860,-0.3350,-0.0885,9.7029,0.0007,0.0089,0.0185,0.0483,0.000000,0.000000
454874,-0.3446,-0.1101,9.6838,-0.0184,0.0124,0.0254,0.0467,0.000000,0.000000
454888,-0.3302,-0.0837,9.7244,0.0222,0.0111,0.0185,0.0472,0.000000,0.000000
454902,-0.3517,-0.0861,9.7125,0.0102,0.0073,0.0232,0.0473,0.000000,0.000000
454916,-0.3470,-0.0670,9.6957,-0.0065,0.0130,0.0258,0.0457,0.000000,0.000000
454930,-0.3326,-0.0742,9.7005,-0.0017,0.0111,0.0238,0.0492,0.000000,0.000000
454944,-0.3685,-0.0957,9.7101,0.0078,0.0092,0.0206,0.0483,0.000000,0.000000
454958,-0.3541,-0.0550,9.7149,0.0125,0.0113,0.0221,0.0476,0.000000,0.000000
454972,-0.3350,-0.0957,9.7268,0.0244,0.0084,0.0214,0.0487,0.000000,0.000000
454986,-0.3972,-0.0766,9.6503,-0.0519,0.0142,0.0240,0.0463,0.000000,0.000000
455000,-0.3446,-0.1077,9.6766,-0.0255,0.0131,0.0254,0.0493,0.000000,0.000000
455499,-0.3589,-0.0814,9.7508,0.0484,0.0087,0.0240,0.0438,0.000000,0.000000
455506,-0.3230,-0.0861,9.7149,0.0125,0.0108,0.0240,0.0446,0.000000,0.000000
455513,-0.3374,-0.0909,9.7029,0.0005,0.0111,0.0202,0.0512,0.000000,0.000000
455520,-0.3350,-0.0766,9.7220,0.0196,0.0096,0.0269,0.0473,0.000000,0.000000
455527,-0.3852,-0.0957,9.6742,-0.0282,0.0122,0.0240,0.0469,0.000000,0.000000
455534,-0.3613,-0.0981,9.7316,0.0291,0.0096,0.0209,0.0461,0.000000,0.000000
455541,-0.3446,-0.0837,9.6766,-0.0258,0.0116,0.0220,0.0487,0.000000,0.000000
455548,-0.3350,-0.1196,9.6957,-0.0066,0.0098,0.0202,0.0490,0.000000,0.000000
455555,-0.3613,-0.0694,9.7101,0.0077,0.0102,0.0241,0.0438,0.000000,0.000000
455562,-0.3589,-0.0742,9.6838,-0.0185,0.0067,0.0217,0.0481,0.000000,0.000000
455569,-0.3852,-0.0742,9.7412,0.0387,0.0092,0.0224,0.0484,0.000000,0.000000
455576,-0.3278,-0.0407,9.6742,-0.0281,0.0099,0.0243,0.0495,0.000000,0.000000
455583,-0.3517,-0.0766,9.6814,-0.0209,0.0125,0.0179,0.0467,0.000000,0.000000
455590,-0.3637,-0.0718,9.7005,-0.0017,0.0079,0.0217,0.0486,0.000000,0.000000
455597,-0.3709,-0.0766,9.6574,-0.0446,0.0098,0.0229,0.0507,0.000000,0.000000
455604,-0.3637,-0.0933,9.6814,-0.0205,0.0084,0.0237,0.0455,0.000000,0.000000
455611,-0.3063,-0.0909,9.7053,0.0034,0.0108,0.0231,0.0444,0.000000,0.000000
455618,-0.3302,-0.0933,9.7077,0.0058,0.0107,0.0237,0.0486,0.000000,0.000000
455625,-0.3757,-0.0933,9.6838,-0.0181,0.0121,0.0224,0.0455,0.000000,0.000000
455632,-0.3350,-0.1029,9.6790,-0.0228,0.0110,0.0231,0.0484,0.000000,0.000000
455638,-0.3517,-0.0957,9.7125,0.0107,0.0118,0.0237,0.0457,0.000000,0.000000
455645,-0.3589,-0.0861,9.6981,-0.0036,0.0111,0.0234,0.0493,0.000000,0.000000
455652,-0.3422,-0.0574,9.6885,-0.0132,0.0122,0.0235,0.0481,0.000000,0.000000
455659,-0.3685,-0.0837,9.6598,-0.0417,0.0073,0.0235,0.0446,0.000000,0.000000
455666,-0.3637,-0.0790,9.7531,0.0514,0.0095,0.0212,0.0473,0.000000,0.000000
455673,-0.3613,-0.0837,9.7436,0.0416,0.0122,0.0173,0.0460,0.000000,0.000000
455680,-0.3541,-0.0909,9.6838,-0.0181,0.0133,0.0209,0.0490,0.000000,0.000000
455687,-0.3589,-0.0814,9.7077,0.0058,0.0101,0.0208,0.0460,0.000000,0.000000
455694,-0.3613,-0.1005,9.7101,0.0081,0.0058,0.0206,0.0499,0.000000,0.000000
455701,-0.3470,-0.0502,9.7340,0.0319,0.0104,0.0247,0.0493,0.000000,0.000000
455708,-0.3661,-0.1149,9.7460,0.0437,0.0095,0.0229,0.0481,0.000000,0.000000
455715,-0.3685,-0.1077,9.7292,0.0268,0.0121,0.0218,0.0486,0.000000,0.000000
455722,-0.3494,-0.0981,9.7053,0.0028,0.0127,0.0276,0.0454,0.000000,0.000000
455729,-0.3302,-0.0790,9.7244,0.0219,0.0084,0.0224,0.0475,0.000000,0.000000
455736,-0.3709,-0.0933,9.7101,0.0075,0.0118,0.0197,0.0478,0.000000,0.000000
455743,-0.3829,-0.1101,9.7196,0.0170,0.0119,0.0202,0.0461,0.000000,0.000000
455750,-0.3350,-0.1053,9.6646,-0.0379,0.0049,0.0218,0.0458,0.000000,0.000000
455757,-0.3613,-0.0718,9.6718,-0.0306,0.0079,0.0237,0.0496,0.000000,0.000000
455764,-0.3398,-0.0550,9.7340,0.0315,0.0076,0.0211,0.0443,0.000000,0.000000
455771,-0.3374,-0.0837,9.6981,-0.0044,0.0121,0.0206,0.0466,0.000000,0.000000
455778,-0.3541,-0.0718,9.7077,0.0052,0.0072,0.0182,0.0487,0.000000,0.000000
455785,-0.3517,-0.1101,9.7053,0.0028,0.0090,0.0234,0.0470,0.000000,0.000000
455792,-0.3135,-0.0814,9.7029,0.0004,0.0116,0.0229,0.0466,0.000000,0.000000
455799,-0.3517,-0.1196,9.7364,0.0337,0.0119,0.0234,0.0486,0.000000,0.000000
455806,-0.3589,-0.0885,9.7579,0.0550,0.0116,0.0221,0.0438,0.000000,0.000000
455813,-0.3494,-0.0981,9.7220,0.0190,0.0137,0.0206,0.0460,0.000000,0.000000
455820,-0.3565,-0.0981,9.6957,-0.0073,0.0092,0.0240,0.0470,0.000000,0.000000
455827,-0.3613,-0.0885,9.7603,0.0570,0.0105,0.0183,0.0460,0.000000,0.000000
455834,-0.3733,-0.1029,9.7005,-0.0028,0.0108,0.0238,0.0480,0.000000,0.000000
455841,-0.3398,-0.0718,9.7029,-0.0004,0.0101,0.0209,0.0469,0.000000,0.000000
455848,-0.3541,-0.0790,9.7364,0.0329,0.0064,0.0246,0.0466,0.000000,0.000000
455855,-0.3230,-0.0885,9.7101,0.0066,0.0087,0.0209,0.0446,0.000000,0.000000
455862,-0.3422,-0.0790,9.7412,0.0375,0.0081,0.0211,0.0484,0.000000,0.000000
455868,-0.3063,-0.0718,9.7173,0.0135,0.0121,0.0249,0.0476,0.000000,0.000000
455875,-0.3494,-0.0814,9.6933,-0.0104,0.0125,0.0186,0.0493,0.000000,0.000000
455882,-0.3398,-0.0933,9.7244,0.0206,0.0104,0.0260,0.0481,0.000000,0.000000
455889,-0.3422,-0.1029,9.7029,-0.0009,0.0115,0.0238,0.0496,0.000000,0.000000
455896,-0.3398,-0.0814,9.7292,0.0253,0.0092,0.0250,0.0451,0.000000,0.000000
455903,-0.3517,-0.0957,9.7125,0.0085,0.0092,0.0226,0.0457,0.000000,0.000000
455910,-0.3206,-0.1172,9.7340,0.0299,0.0116,0.0215,0.0484,0.000000,0.000000
455917,-0.3326,-0.0861,9.7340,0.0297,0.0092,0.0244,0.0483,0.000000,0.000000
455924,-0.3565,-0.0981,9.7053,0.0010,0.0098,0.0224,0.0469,0.000000,0.000000
455931,-0.3374,-0.0814,9.7220,0.0177,0.0098,0.0241,0.0484,0.000000,0.000000
455938,-0.3374,-0.0646,9.6598,-0.0443,0.0099,0.0211,0.0452,0.000000,0.000000
455945,-0.3302,-0.0742,9.7388,0.0345,0.0102,0.0237,0.0499,0.000000,0.000000
455952,-0.3063,-0.0837,9.6957,-0.0086,0.0082,0.0206,0.0489,0.000000,0.000000
455959,-0.3206,-0.0646,9.6933,-0.0109,0.0086,0.0212,0.0495,0.000000,0.000000
455966,-0.3685,-0.1029,9.7292,0.0249,0.0087,0.0263,0.0470,0.000000,0.000000
455973,-0.3374,-0.1005,9.6694,-0.0348,0.0087,0.0218,0.0473,0.000000,0.000000
455980,-0.3757,-0.0933,9.7101,0.0059,0.0118,0.0205,0.0509,0.000000,0.000000
455994,-0.3517,-0.1029,9.7484,0.0439,0.0069,0.0279,0.0454,0.000000,0.000000
456008,-0.3350,-0.0790,9.7053,0.0009,0.0084,0.0218,0.0472,0.000000,0.000000
456022,-0.3446,-0.0909,9.7149,0.0104,0.0134,0.0247,0.0470,0.000000,0.000000
456036,-0.3087,-0.0574,9.6909,-0.0135,0.0075,0.0223,0.0478,0.000000,0.000000
456050,-0.3541,-0.1125,9.7149,0.0104,0.0086,0.0252,0.0486,0.000000,0.000000
456064,-0.3733,-0.0885,9.7053,0.0008,0.0102,0.0240,0.0469,0.000000,0.000000
456078,-0.3661,-0.0622,9.6861,-0.0182,0.0092,0.0202,0.0438,0.000000,0.000000
456092,-0.3661,-0.0622,9.7316,0.0271,0.0104,0.0217,0.0464,0.000000,0.000000
456106,-0.3757,-0.0909,9.7723,0.0674,0.0099,0.0252,0.0472,0.000000,0.000000
456120,-0.3494,-0.0694,9.7196,0.0147,0.0073,0.0208,0.0467,0.000000,0.000000
456134,-0.3494,-0.0885,9.7005,-0.0044,0.0113,0.0200,0.0470,0.000000,0.000000
456148,-0.3302,-0.0766,9.7053,0.0004,0.0070,0.0185,0.0495,0.000000,0.000000
456162,-0.3565,-0.0646,9.7436,0.0385,0.0104,0.0221,0.0466,0.000000,0.000000
456176,-0.3446,-0.0933,9.7077,0.0026,0.0073,0.0217,0.0454,0.000000,0.000000
456190,-0.3254,-0.0550,9.6814,-0.0236,0.0121,0.0202,0.0475,0.000000,0.000000
456204,-0.3733,-0.0909,9.7005,-0.0045,0.0102,0.0226,0.0454,0.000000,0.000000
456218,-0.3733,-0.1101,9.7292,0.0241,0.0072,0.0232,0.0461,0.000000,0.000000
456232,-0.3709,-0.1053,9.7460,0.0407,0.0089,0.0228,0.0461,0.000000,0.000000
456246,-0.2967,-0.0718,9.7244,0.0190,0.0073,0.0250,0.0475,0.000000,0.000000
456260,-0.3589,-0.0957,9.7053,-0.0001,0.0078,0.0212,0.0515,0.000000,0.000000
456274,-0.3326,-0.1101,9.7460,0.0404,0.0087,0.0234,0.0447,0.000000,0.000000
456288,-0.3565,-0.0646,9.7101,0.0045,0.0115,0.0202,0.0466,0.000000,0.000000
456302,-0.3470,-0.0885,9.6742,-0.0313,0.0110,0.0199,0.0470,0.000000,0.000000
456316,-0.3470,-0.0670,9.6957,-0.0097,0.0086,0.0197,0.0473,0.000000,0.000000
456330,-0.3398,-0.1077,9.7005,-0.0049,0.0079,0.0229,0.0457,0.000000,0.000000
456344,-0.3398,-0.0526,9.7412,0.0356,0.0125,0.0235,0.0467,0.000000,0.000000
456358,-0.3613,-0.0790,9.7101,0.0045,0.0089,0.0215,0.0470,0.000000,0.000000
456372,-0.3230,-0.0766,9.6909,-0.0146,0.0107,0.0238,0.0472,0.000000,0.000000
456386,-0.3374,-0.0598,9.7268,0.0212,0.0104,0.0212,0.0490,0.000000,0.000000
456400,-0.3517,-0.1364,9.7484,0.0425,0.0072,0.0223,0.0499,0.000000,0.000000
456414,-0.3422,-0.0646,9.6838,-0.0220,0.0078,0.0232,0.0478,0.000000,0.000000
456428,-0.3206,-0.0479,9.6885,-0.0171,0.0076,0.0189,0.0476,0.000000,0.000000
456442,-0.3374,-0.0718,9.6909,-0.0146,0.0153,0.0255,0.0504,0.000000,0.000000
456456,-0.3685,-0.0670,9.7005,-0.0050,0.0095,0.0250,0.0473,0.000000,0.000000
456470,-0.3254,-0.0455,9.7316,0.0259,0.0105,0.0209,0.0493,0.000000,0.000000
456484,-0.3206,-0.0885,9.7005,-0.0051,0.0121,0.0209,0.0472,0.000000,0.000000
456498,-0.3733,-0.0885,9.7005,-0.0051,0.0108,0.0202,0.0469,0.000000,0.000000
456512,-0.3254,-0.1005,9.7149,0.0092,0.0084,0.0223,0.0431,0.000000,0.000000
456526,-0.3589,-0.0646,9.7460,0.0401,0.0072,0.0206,0.0475,0.000000,0.000000
456540,-0.3661,-0.1125,9.7484,0.0423,0.0119,0.0243,0.0510,0.000000,0.000000
456554,-0.3637,-0.0861,9.7220,0.0159,0.0107,0.0232,0.0463,0.000000,0.000000
456568,-0.3206,-0.1101,9.7196,0.0134,0.0145,0.0212,0.0487,0.000000,0.000000
456582,-0.3422,-0.0981,9.6981,-0.0081,0.0102,0.0218,0.0490,0.000000,0.000000
456596,-0.3661,-0.0837,9.7460,0.0396,0.0082,0.0226,0.0480,0.000000,0.000000
456610,-0.3685,-0.0909,9.7125,0.0061,0.0127,0.0231,0.0509,0.000000,0.000000
456624,-0.3422,-0.0933,9.6909,-0.0154,0.0105,0.0255,0.0466,0.000000,0.000000
456638,-0.3302,-0.0981,9.7173,0.0109,0.0136,0.0220,0.0480,0.000000,0.000000
456652,-0.3422,-0.0670,9.7005,-0.0059,0.0081,0.0224,0.0476,0.000000,0.000000
456666,-0.3278,-0.0431,9.7196,0.0132,0.0075,0.0205,0.0507,0.000000,0.000000
456680,-0.3374,-0.0502,9.7005,-0.0059,0.0105,0.0214,0.0464,0.000000,0.000000
456694,-0.3350,-0.0790,9.7220,0.0156,0.0116,0.0243,0.0464,0.000000,0.000000
456708,-0.3302,-0.1029,9.7053,-0.0012,0.0116,0.0272,0.0475,0.000000,0.000000
456722,-0.3494,-0.0837,9.6981,-0.0083,0.0144,0.0226,0.0473,0.000000,0.000000
456736,-0.3374,-0.0837,9.7173,0.0108,0.0087,0.0215,0.0476,0.000000,0.000000
456750,-0.3709,-0.0718,9.7173,0.0107,0.0118,0.0234,0.0470,0.000000,0.000000
456764,-0.3302,-0.1005,9.6814,-0.0250,0.0116,0.0258,0.0473,0.000000,0.000000
456778,-0.3613,-0.0861,9.7316,0.0251,0.0115,0.0214,0.0493,0.000000,0.000000
456792,-0.3517,-0.0861,9.6861,-0.0203,0.0128,0.0243,0.0458,0.000000,0.000000
456806,-0.3206,-0.0766,9.6861,-0.0202,0.0090,0.0231,0.0441,0.000000,0.000000
456820,-0.3446,-0.0694,9.7125,0.0061,0.0105,0.0249,0.0484,0.000000,0.000000
456834,-0.3517,-0.1077,9.6861,-0.0201,0.0081,0.0171,0.0466,0.000000,0.000000
456848,-0.3326,-0.0957,9.7005,-0.0057,0.0102,0.0224,0.0489,0.000000,0.000000
456862,-0.3494,-0.0694,9.7149,0.0086,0.0099,0.0237,0.0473,0.000000,0.000000
456876,-0.3637,-0.0574,9.7101,0.0038,0.0122,0.0238,0.0509,0.000000,0.000000
456890,-0.3541,-0.1077,9.7173,0.0109,0.0142,0.0221,0.0460,0.000000,0.000000
456904,-0.3135,-0.0742,9.6909,-0.0153,0.0104,0.0267,0.0478,0.000000,0.000000
456918,-0.3182,-0.0814,9.6885,-0.0176,0.0087,0.0246,0.0486,0.000000,0.000000
456932,-0.3494,-0.0718,9.6957,-0.0104,0.0107,0.0238,0.0496,0.000000,0.000000
456946,-0.3422,-0.0933,9.7149,0.0087,0.0093,0.0176,0.0451,0.000000,0.000000
456960,-0.3494,-0.0885,9.7101,0.0039,0.0099,0.0243,0.0487,0.000000,0.000000
456974,-0.3063,-0.0718,9.7005,-0.0057,0.0084,0.0211,0.0461,0.000000,0.000000
456988,-0.3374,-0.0885,9.6933,-0.0128,0.0098,0.0229,0.0464,0.000000,0.000000
457002,-0.3781,-0.0742,9.7077,0.0016,0.0137,0.0246,0.0480,0.000000,0.000000
457016,-0.3159,-0.1149,9.7101,0.0039,0.0098,0.0276,0.0470,0.000000,0.000000
457030,-0.3494,-0.0742,9.7173,0.0111,0.0125,0.0240,0.0473,0.000000,0.000000
457044,-0.3517,-0.0694,9.7005,-0.0056,0.0111,0.0250,0.0480,0.000000,0.000000
457058,-0.3541,-0.1077,9.6838,-0.0223,0.0125,0.0202,0.0487,0.000000,0.000000
457072,-0.2919,-0.1340,9.7484,0.0421,0.0064,0.0208,0.0475,0.000000,0.000000
457086,-0.3254,-0.1149,9.6670,-0.0391,0.0107,0.0232,0.0455,0.000000,0.000000
