timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz,lat,lon
259953,-0.7848,-0.2082,9.6694,-0.0178,0.0078,0.0272,0.0458,-33.957752,18.461025
259960,-0.7537,-0.1723,9.6790,-0.0082,0.0108,0.0252,0.0501,-33.957752,18.461025
259967,-0.7848,-0.1555,9.6766,-0.0105,0.0131,0.0266,0.0498,-33.957752,18.461025
259974,-0.7633,-0.1795,9.6981,0.0109,0.0134,0.0260,0.0464,-33.957752,18.461025
259981,-0.7944,-0.1531,9.6694,-0.0177,0.0110,0.0208,0.0451,-33.957752,18.461025
259988,-0.7992,-0.1364,9.6670,-0.0200,0.0089,0.0231,0.0455,-33.957752,18.461025
259995,-0.7561,-0.1819,9.6526,-0.0342,0.0110,0.0224,0.0447,-33.957752,18.461025
260002,-0.7657,-0.1651,9.6407,-0.0459,0.0105,0.0244,0.0431,-33.957752,18.461025
260009,-0.7585,-0.1627,9.6766,-0.0099,0.0145,0.0240,0.0478,-33.957752,18.461025
260016,-0.7753,-0.1507,9.6646,-0.0218,0.0130,0.0226,0.0444,-33.957752,18.461025
260023,-0.7513,-0.1603,9.6622,-0.0241,0.0127,0.0208,0.0460,-33.957752,18.461025
260030,-0.7418,-0.1842,9.6239,-0.0620,0.0131,0.0240,0.0487,-33.957752,18.461025
260037,-0.7801,-0.1484,9.7029,0.0168,0.0160,0.0217,0.0481,-33.957752,18.461025
260044,-0.7537,-0.1603,9.7053,0.0191,0.0139,0.0215,0.0484,-33.957752,18.461025
260051,-0.7609,-0.1819,9.6790,-0.0072,0.0081,0.0237,0.0429,-33.957752,18.461025
260058,-0.7466,-0.2058,9.6933,0.0072,0.0133,0.0217,0.0501,-33.957752,18.461025
260065,-0.7992,-0.2010,9.6574,-0.0286,0.0101,0.0240,0.0486,-33.957752,18.461025
260072,-0.7394,-0.1890,9.7149,0.0287,0.0098,0.0224,0.0484,-33.957752,18.461025
260079,-0.7896,-0.1795,9.6909,0.0047,0.0177,0.0229,0.0460,-33.957752,18.461025
260086,-0.7250,-0.1675,9.6861,-0.0000,0.0090,0.0255,0.0475,-33.957752,18.461025
260093,-0.7872,-0.1603,9.6694,-0.0167,0.0107,0.0217,0.0466,-33.957752,18.461025
260100,-0.7298,-0.1890,9.6431,-0.0428,0.0096,0.0214,0.0476,-33.957752,18.461025
260106,-0.7753,-0.1842,9.7101,0.0241,0.0118,0.0241,0.0475,-33.957752,18.461025
260113,-0.7107,-0.1842,9.7173,0.0311,0.0101,0.0237,0.0483,-33.957752,18.461025
260120,-0.7681,-0.1962,9.6933,0.0071,0.0108,0.0221,0.0464,-33.957752,18.461025
260127,-0.7442,-0.1436,9.7053,0.0190,0.0122,0.0238,0.0467,-33.957752,18.461025
260134,-0.7561,-0.1675,9.7077,0.0213,0.0111,0.0235,0.0470,-33.957752,18.461025
260141,-0.7777,-0.1938,9.6861,-0.0003,0.0116,0.0243,0.0490,-33.957752,18.461025
260148,-0.7490,-0.1962,9.7029,0.0164,0.0121,0.0215,0.0476,-33.957752,18.461025
260155,-0.7609,-0.2106,9.7220,0.0354,0.0115,0.0209,0.0463,-33.957752,18.461025
260162,-0.7633,-0.1842,9.6479,-0.0386,0.0131,0.0269,0.0475,-33.957752,18.461025
260169,-0.7657,-0.1460,9.7029,0.0163,0.0136,0.0229,0.0484,-33.957752,18.461025
260176,-0.7920,-0.1603,9.6526,-0.0337,0.0075,0.0255,0.0437,-33.957752,18.461025
260183,-0.7466,-0.1866,9.6694,-0.0169,0.0137,0.0188,0.0460,-33.957752,18.461025
260190,-0.7418,-0.1938,9.7316,0.0451,0.0156,0.0202,0.0446,-33.957752,18.461025
260197,-0.7322,-0.1627,9.7340,0.0472,0.0098,0.0215,0.0481,-33.957752,18.461025
260204,-0.7585,-0.1316,9.7125,0.0256,0.0118,0.0243,0.0483,-33.957752,18.461025
260211,-0.7920,-0.1747,9.6909,0.0040,0.0125,0.0264,0.0463,-33.957752,18.461025
260218,-0.7202,-0.1819,9.6766,-0.0103,0.0165,0.0255,0.0457,-33.957752,18.461025
260225,-0.7872,-0.1747,9.6646,-0.0221,0.0128,0.0212,0.0524,-33.957752,18.461025
260232,-0.7872,-0.1914,9.6981,0.0113,0.0142,0.0226,0.0461,-33.957752,18.461025
260239,-0.7872,-0.1771,9.6694,-0.0173,0.0115,0.0180,0.0464,-33.957752,18.461025
260246,-0.7466,-0.1723,9.6838,-0.0029,0.0105,0.0246,0.0467,-33.957752,18.461025
260253,-0.7705,-0.1771,9.7101,0.0233,0.0142,0.0215,0.0457,-33.957752,18.461025
260260,-0.7226,-0.1699,9.6598,-0.0269,0.0076,0.0214,0.0451,-33.957752,18.461025
260267,-0.8064,-0.1819,9.7029,0.0161,0.0108,0.0221,0.0476,-33.957752,18.461025
260274,-0.7513,-0.1675,9.7460,0.0589,0.0113,0.0179,0.0476,-33.957752,18.461025
260288,-0.7418,-0.1795,9.7412,0.0539,0.0084,0.0221,0.0501,-33.957752,18.461025
260302,-0.7705,-0.1819,9.7364,0.0488,0.0104,0.0232,0.0463,-33.957752,18.461025
260316,-0.7753,-0.1747,9.6550,-0.0324,0.0122,0.0254,0.0475,-33.957752,18.461025
260330,-0.7442,-0.1651,9.6933,0.0059,0.0124,0.0249,0.0467,-33.957752,18.461025
260344,-0.7370,-0.1723,9.6766,-0.0108,0.0110,0.0223,0.0452,-33.957752,18.461025
260358,-0.7848,-0.1699,9.7412,0.0535,0.0104,0.0192,0.0480,-33.957752,18.461025
260372,-0.7896,-0.1555,9.6909,0.0033,0.0145,0.0197,0.0493,-33.957752,18.461025
260386,-0.7202,-0.1507,9.6646,-0.0229,0.0121,0.0220,0.0463,-33.957752,18.461025
260400,-0.7394,-0.2010,9.6861,-0.0014,0.0108,0.0185,0.0457,-33.957752,18.461025
260414,-0.7681,-0.1603,9.6670,-0.0204,0.0134,0.0231,0.0487,-33.957752,18.461025
260428,-0.7537,-0.1579,9.6718,-0.0156,0.0125,0.0237,0.0480,-33.957752,18.461025
260442,-0.7442,-0.1938,9.6670,-0.0203,0.0144,0.0252,0.0443,-33.957752,18.461025
260456,-0.7633,-0.1771,9.7077,0.0203,0.0108,0.0235,0.0457,-33.957752,18.461025
260470,-0.7513,-0.1986,9.7101,0.0226,0.0110,0.0234,0.0455,-33.957752,18.461025
260484,-0.7178,-0.1555,9.6933,0.0058,0.0122,0.0215,0.0467,-33.957752,18.461025
260498,-0.7681,-0.2010,9.6526,-0.0347,0.0096,0.0214,0.0463,-33.957752,18.461025
260512,-0.7585,-0.1866,9.6838,-0.0036,0.0127,0.0220,0.0475,-33.957752,18.461025
260526,-0.7490,-0.2010,9.6574,-0.0297,0.0124,0.0212,0.0463,-33.957752,18.461025
260540,-0.7825,-0.1819,9.7316,0.0442,0.0147,0.0231,0.0483,-33.957752,18.461025
260554,-0.7561,-0.1819,9.6885,0.0011,0.0121,0.0229,0.0467,-33.957752,18.461025
260568,-0.7322,-0.1747,9.6742,-0.0131,0.0156,0.0235,0.0460,-33.957752,18.461025
260582,-0.7346,-0.1938,9.6646,-0.0226,0.0099,0.0202,0.0457,-33.957752,18.461025
260596,-0.7777,-0.1914,9.6455,-0.0415,0.0110,0.0221,0.0458,-33.957752,18.461025
260610,-0.7561,-0.1771,9.6407,-0.0461,0.0081,0.0257,0.0464,-33.957752,18.461025
260624,-0.7561,-0.1579,9.6766,-0.0102,0.0140,0.0191,0.0510,-33.957752,18.461025
260638,-0.7585,-0.1651,9.7196,0.0328,0.0150,0.0234,0.0458,-33.957752,18.461025
260652,-0.7848,-0.1627,9.6790,-0.0079,0.0105,0.0206,0.0470,-33.957752,18.461025
260666,-0.7537,-0.1890,9.6933,0.0064,0.0099,0.0224,0.0487,-33.957752,18.461025
260680,-0.7609,-0.1603,9.7340,0.0469,0.0118,0.0250,0.0460,-33.957752,18.461025
260694,-0.7801,-0.1723,9.6885,0.0014,0.0130,0.0240,0.0487,-33.957752,18.461025
260708,-0.7107,-0.1316,9.7101,0.0228,0.0089,0.0205,0.0490,-33.957752,18.461025
260722,-0.7442,-0.1890,9.7125,0.0251,0.0131,0.0241,0.0505,-33.957752,18.461025
260736,-0.7442,-0.1771,9.6718,-0.0155,0.0145,0.0203,0.0480,-33.957752,18.461025
260750,-0.7609,-0.1603,9.6957,0.0084,0.0142,0.0217,0.0454,-33.957752,18.461025
260764,-0.7298,-0.1484,9.7244,0.0369,0.0090,0.0218,0.0489,-33.957752,18.461025
260778,-0.7753,-0.1507,9.6861,-0.0014,0.0092,0.0234,0.0443,-33.957752,18.461025
260792,-0.7801,-0.1723,9.7173,0.0296,0.0133,0.0228,0.0449,-33.957752,18.461025
260806,-0.7537,-0.1914,9.7053,0.0175,0.0125,0.0217,0.0480,-33.957752,18.461025
260820,-0.7705,-0.1747,9.6885,0.0008,0.0124,0.0243,0.0451,-33.957752,18.461025
260834,-0.7513,-0.2034,9.6383,-0.0492,0.0116,0.0192,0.0498,-33.957752,18.461025
260848,-0.7609,-0.1364,9.7173,0.0296,0.0134,0.0258,0.0447,-33.957752,18.461025
260862,-0.7585,-0.1675,9.6694,-0.0182,0.0157,0.0234,0.0475,-33.957752,18.461025
260876,-0.7561,-0.1890,9.6718,-0.0157,0.0095,0.0221,0.0481,-33.957752,18.461025
260890,-0.7657,-0.2082,9.6526,-0.0347,0.0127,0.0218,0.0481,-33.957752,18.461025
260904,-0.7561,-0.1842,9.7196,0.0322,0.0099,0.0195,0.0481,-33.957752,18.461025
260918,-0.7777,-0.1866,9.6383,-0.0489,0.0127,0.0223,0.0464,-33.957752,18.461025
260932,-0.7442,-0.1603,9.6742,-0.0130,0.0147,0.0202,0.0458,-33.957752,18.461025
260946,-0.7537,-0.1795,9.7029,0.0157,0.0122,0.0231,0.0481,-33.957752,18.461025
260960,-0.7825,-0.1819,9.6933,0.0061,0.0142,0.0183,0.0499,-33.957752,18.461025
260974,-0.7418,-0.1484,9.6885,0.0013,0.0082,0.0208,0.0466,-33.957752,18.461025
260988,-0.7777,-0.1819,9.6957,0.0084,0.0118,0.0243,0.0441,-33.957752,18.461025
261002,-0.7825,-0.1555,9.6790,-0.0083,0.0131,0.0247,0.0509,-33.957752,18.461025
261016,-0.7681,-0.1842,9.6838,-0.0035,0.0113,0.0246,0.0469,-33.957748,18.461025
261030,-0.7729,-0.1460,9.6718,-0.0154,0.0119,0.0231,0.0454,-33.957748,18.461025
261044,-0.7777,-0.1436,9.7220,0.0347,0.0133,0.0247,0.0469,-33.957748,18.461025
261058,-0.7585,-0.1531,9.7125,0.0250,0.0153,0.0199,0.0486,-33.957748,18.461025
261072,-0.7825,-0.1507,9.7292,0.0415,0.0137,0.0234,0.0480,-33.957748,18.461025
261086,-0.7585,-0.1771,9.7077,0.0199,0.0130,0.0189,0.0467,-33.957748,18.461025
261100,-0.7561,-0.1651,9.7196,0.0317,0.0122,0.0232,0.0467,-33.957748,18.461025
261114,-0.7848,-0.1771,9.6718,-0.0161,0.0095,0.0228,0.0454,-33.957748,18.461025
261128,-0.7872,-0.1484,9.6383,-0.0493,0.0098,0.0212,0.0461,-33.957748,18.461025
261142,-0.7585,-0.1723,9.7101,0.0223,0.0110,0.0246,0.0473,-33.957748,18.461025
261156,-0.7777,-0.1579,9.6407,-0.0468,0.0115,0.0199,0.0461,-33.957748,18.461025
261170,-0.7633,-0.1627,9.6503,-0.0371,0.0095,0.0232,0.0470,-33.957748,18.461025
261184,-0.7753,-0.1675,9.6957,0.0084,0.0122,0.0223,0.0451,-33.957748,18.461025
261198,-0.7585,-0.1675,9.6622,-0.0250,0.0107,0.0220,0.0490,-33.957748,18.461025
261212,-0.7609,-0.1460,9.6790,-0.0082,0.0127,0.0261,0.0478,-33.957748,18.461025
261226,-0.7418,-0.1627,9.7268,0.0394,0.0151,0.0254,0.0476,-33.957748,18.461025
261240,-0.7777,-0.1795,9.7053,0.0178,0.0127,0.0179,0.0469,-33.957748,18.461025
261254,-0.7657,-0.1675,9.6503,-0.0370,0.0099,0.0240,0.0484,-33.957748,18.461025
261268,-0.7513,-0.1675,9.6431,-0.0440,0.0140,0.0214,0.0470,-33.957748,18.461025
261282,-0.7537,-0.1771,9.6550,-0.0319,0.0070,0.0217,0.0454,-33.957748,18.461025
261296,-0.7896,-0.1651,9.6909,0.0040,0.0151,0.0228,0.0455,-33.957748,18.461025
261310,-0.7681,-0.1914,9.6503,-0.0365,0.0105,0.0218,0.0470,-33.957748,18.461025
261324,-0.7561,-0.2058,9.6694,-0.0173,0.0092,0.0199,0.0464,-33.957748,18.461025
261338,-0.7609,-0.1842,9.6718,-0.0148,0.0098,0.0209,0.0484,-33.957748,18.461025
261352,-0.7872,-0.1747,9.6431,-0.0433,0.0082,0.0206,0.0486,-33.957748,18.461025
261366,-0.7944,-0.1866,9.6742,-0.0121,0.0090,0.0183,0.0470,-33.957748,18.461025
261380,-0.7609,-0.1484,9.7244,0.0379,0.0096,0.0208,0.0437,-33.957748,18.461025
261394,-0.7609,-0.1890,9.6838,-0.0027,0.0099,0.0217,0.0463,-33.957748,18.461025
261408,-0.7825,-0.1795,9.6646,-0.0218,0.0142,0.0211,0.0481,-33.957748,18.461025
261422,-0.7753,-0.1627,9.7149,0.0283,0.0113,0.0209,0.0466,-33.957748,18.461025
261436,-0.7992,-0.1842,9.7196,0.0330,0.0116,0.0232,0.0476,-33.957748,18.461025
261450,-0.7777,-0.1819,9.6598,-0.0267,0.0125,0.0250,0.0458,-33.957748,18.461025
261464,-0.7633,-0.1579,9.6574,-0.0290,0.0081,0.0215,0.0483,-33.957748,18.461025
261478,-0.7585,-0.1651,9.6718,-0.0145,0.0108,0.0192,0.0493,-33.957748,18.461025
261492,-0.7609,-0.1603,9.6455,-0.0407,0.0147,0.0228,0.0478,-33.957748,18.461025
261506,-0.7729,-0.1675,9.6933,0.0072,0.0090,0.0202,0.0475,-33.957748,18.461025
261520,-0.7920,-0.1651,9.6096,-0.0762,0.0101,0.0247,0.0505,-33.957748,18.461025
261534,-0.7872,-0.1268,9.7125,0.0266,0.0124,0.0223,0.0446,-33.957748,18.461025
261548,-0.7490,-0.1603,9.6861,0.0002,0.0101,0.0209,0.0487,-33.957748,18.461025
261562,-0.7753,-0.1819,9.7077,0.0217,0.0110,0.0215,0.0469,-33.957748,18.461025
261576,-0.7705,-0.1651,9.6670,-0.0189,0.0107,0.0218,0.0475,-33.957748,18.461025
261590,-0.7657,-0.1890,9.6718,-0.0141,0.0134,0.0238,0.0463,-33.957748,18.461025
261604,-0.7561,-0.1220,9.7484,0.0622,0.0137,0.0255,0.0464,-33.957748,18.461025
261618,-0.7777,-0.1771,9.6598,-0.0262,0.0133,0.0257,0.0443,-33.957748,18.461025
261632,-0.7729,-0.1699,9.6574,-0.0285,0.0070,0.0218,0.0483,-33.957748,18.461025
261646,-0.7513,-0.1819,9.6814,-0.0045,0.0099,0.0252,0.0478,-33.957748,18.461025
261660,-0.7657,-0.1460,9.6790,-0.0069,0.0107,0.0228,0.0493,-33.957748,18.461025
261674,-0.7226,-0.1675,9.6431,-0.0425,0.0139,0.0209,0.0476,-33.957748,18.461025
261688,-0.7418,-0.1651,9.6838,-0.0019,0.0118,0.0183,0.0461,-33.957748,18.461025
261702,-0.7561,-0.2130,9.6957,0.0101,0.0116,0.0188,0.0489,-33.957748,18.461025
261716,-0.7537,-0.1531,9.6239,-0.0614,0.0156,0.0238,0.0469,-33.957748,18.461025
261730,-0.7537,-0.1819,9.6263,-0.0587,0.0098,0.0197,0.0487,-33.957748,18.461025
261744,-0.7896,-0.1819,9.6861,0.0011,0.0108,0.0224,0.0473,-33.957748,18.461025
261758,-0.7801,-0.1914,9.7388,0.0535,0.0124,0.0254,0.0486,-33.957748,18.461025
261772,-0.7537,-0.1364,9.7771,0.0913,0.0162,0.0241,0.0449,-33.957748,18.461025
261786,-0.7657,-0.1914,9.6431,-0.0425,0.0122,0.0241,0.0447,-33.957748,18.461025
261800,-0.7753,-0.2177,9.6168,-0.0685,0.0119,0.0217,0.0458,-33.957748,18.461025
261814,-0.7944,-0.1842,9.6766,-0.0086,0.0084,0.0218,0.0463,-33.957748,18.461025
261828,-0.7657,-0.1675,9.6215,-0.0633,0.0081,0.0241,0.0441,-33.957748,18.461025
261842,-0.7609,-0.2034,9.6215,-0.0630,0.0153,0.0212,0.0475,-33.957748,18.461025
261856,-0.7872,-0.1268,9.7843,0.0992,0.0137,0.0202,0.0469,-33.957748,18.461025
261870,-0.7848,-0.2225,9.6024,-0.0822,0.0159,0.0223,0.0473,-33.957748,18.461025
261884,-0.7585,-0.1579,9.6048,-0.0795,0.0118,0.0214,0.0476,-33.957748,18.461025
261898,-0.7561,-0.1436,9.7053,0.0209,0.0128,0.0221,0.0475,-33.957748,18.461025
261912,-0.7944,-0.1531,9.7675,0.0827,0.0137,0.0257,0.0451,-33.957748,18.461025
261926,-0.7537,-0.1316,9.7843,0.0990,0.0145,0.0232,0.0469,-33.957748,18.461025
261940,-0.7609,-0.1675,9.7579,0.0723,0.0105,0.0226,0.0461,-33.957748,18.461025
261954,-0.7633,-0.1364,9.7484,0.0624,0.0099,0.0238,0.0501,-33.957748,18.461025
261968,-0.7825,-0.2106,9.6646,-0.0212,0.0125,0.0269,0.0481,-33.957748,18.461025
261982,-0.7705,-0.1723,9.6957,0.0098,0.0122,0.0224,0.0476,-33.957748,18.461025
261996,-0.7705,-0.1196,9.7436,0.0574,0.0133,0.0220,0.0481,-33.957748,18.461025
262010,-0.7298,-0.1842,9.7125,0.0262,0.0078,0.0170,0.0451,-33.957748,18.461025
262024,-0.7729,-0.1699,9.7005,0.0141,0.0148,0.0232,0.0461,-33.957744,18.461025
262038,-0.7848,-0.1651,9.6718,-0.0145,0.0127,0.0240,0.0475,-33.957744,18.461025
262052,-0.7585,-0.1819,9.6861,-0.0001,0.0130,0.0214,0.0455,-33.957744,18.461025
262066,-0.7394,-0.1842,9.6766,-0.0097,0.0115,0.0224,0.0473,-33.957744,18.461025
262080,-0.7992,-0.1723,9.6598,-0.0263,0.0115,0.0221,0.0467,-33.957744,18.461025
262094,-0.7705,-0.1603,9.7005,0.0143,0.0128,0.0228,0.0504,-33.957744,18.461025
262108,-0.7585,-0.1890,9.6909,0.0047,0.0086,0.0208,0.0444,-33.957744,18.461025
262122,-0.7322,-0.1412,9.6574,-0.0286,0.0111,0.0228,0.0475,-33.957744,18.461025
262136,-0.7322,-0.1771,9.7125,0.0263,0.0099,0.0206,0.0444,-33.957744,18.461025
262150,-0.7777,-0.1627,9.7244,0.0380,0.0153,0.0211,0.0449,-33.957744,18.461025
262164,-0.8327,-0.1579,9.7220,0.0355,0.0121,0.0237,0.0452,-33.957744,18.461025
262178,-0.7777,-0.1747,9.7316,0.0448,0.0147,0.0249,0.0443,-33.957744,18.461025
262192,-0.7777,-0.1914,9.6359,-0.0506,0.0086,0.0205,0.0451,-33.957744,18.461025
262206,-0.7442,-0.1962,9.7053,0.0187,0.0134,0.0188,0.0449,-33.957744,18.461025
262220,-0.7585,-0.1507,9.6861,-0.0005,0.0124,0.0208,0.0480,-33.957744,18.461025
262234,-0.8088,-0.1962,9.6574,-0.0290,0.0079,0.0194,0.0467,-33.957744,18.461025
262248,-0.7537,-0.1795,9.6526,-0.0337,0.0116,0.0188,0.0441,-33.957744,18.461025
262262,-0.7346,-0.2058,9.7388,0.0522,0.0128,0.0199,0.0493,-33.957744,18.461025
262276,-0.7609,-0.1531,9.7292,0.0424,0.0061,0.0231,0.0447,-33.957744,18.461025
262290,-0.7466,-0.1603,9.7555,0.0684,0.0127,0.0208,0.0457,-33.957744,18.461025
262304,-0.7178,-0.1699,9.7244,0.0371,0.0111,0.0170,0.0454,-33.957744,18.461025
262318,-0.8136,-0.1412,9.6766,-0.0107,0.0107,0.0224,0.0480,-33.957744,18.461025
262332,-0.7585,-0.1819,9.6263,-0.0606,0.0093,0.0231,0.0489,-33.957744,18.461025
262346,-0.7059,-0.2010,9.7555,0.0682,0.0122,0.0224,0.0455,-33.957744,18.461025
262360,-0.8160,-0.1484,9.6191,-0.0678,0.0134,0.0224,0.0483,-33.957744,18.461025
262374,-0.7155,-0.1914,9.7651,0.0778,0.0081,0.0192,0.0475,-33.957744,18.461025
262388,-0.8040,-0.1914,9.6359,-0.0512,0.0136,0.0203,0.0461,-33.957744,18.461025
262402,-0.7896,-0.1627,9.5952,-0.0914,0.0096,0.0244,0.0429,-33.957744,18.461025
262416,-0.7298,-0.1795,9.6861,-0.0005,0.0125,0.0182,0.0440,-33.957744,18.461025
262430,-0.7513,-0.1771,9.7531,0.0662,0.0144,0.0234,0.0476,-33.957744,18.461025
262444,-0.7466,-0.1699,9.7292,0.0420,0.0128,0.0220,0.0481,-33.957744,18.461025
262458,-0.7585,-0.1675,9.7340,0.0466,0.0093,0.0237,0.0466,-33.957744,18.461025
262472,-0.7561,-0.1842,9.6263,-0.0608,0.0151,0.0226,0.0449,-33.957744,18.461025
262486,-0.7968,-0.2010,9.6622,-0.0248,0.0118,0.0202,0.0478,-33.957744,18.461025
262500,-0.7896,-0.1699,9.7053,0.0182,0.0119,0.0234,0.0501,-33.957744,18.461025
262514,-0.7753,-0.1651,9.7388,0.0515,0.0148,0.0229,0.0469,-33.957744,18.461025
262528,-0.7537,-0.1675,9.7508,0.0631,0.0084,0.0224,0.0464,-33.957744,18.461025
262542,-0.7442,-0.1484,9.6455,-0.0420,0.0101,0.0252,0.0451,-33.957744,18.461025
262556,-0.8064,-0.1292,9.6814,-0.0060,0.0142,0.0240,0.0475,-33.957744,18.461025
262570,-0.8136,-0.1771,9.7699,0.0821,0.0131,0.0214,0.0490,-33.957744,18.461025
262584,-0.7370,-0.1866,9.6168,-0.0707,0.0115,0.0238,0.0458,-33.957744,18.461025
262598,-0.7753,-0.1555,9.6646,-0.0227,0.0076,0.0218,0.0507,-33.957744,18.461025
262612,-0.7561,-0.1866,9.6670,-0.0202,0.0147,0.0218,0.0428,-33.957744,18.461025
262626,-0.7777,-0.1819,9.7364,0.0489,0.0079,0.0220,0.0469,-33.957744,18.461025
262640,-0.7753,-0.1460,9.6957,0.0082,0.0113,0.0238,0.0475,-33.957744,18.461025
262654,-0.7466,-0.1986,9.6526,-0.0347,0.0119,0.0255,0.0486,-33.957744,18.461025
262668,-0.8016,-0.1651,9.6479,-0.0393,0.0139,0.0215,0.0449,-33.957744,18.461025
262682,-0.7753,-0.1866,9.7220,0.0347,0.0124,0.0235,0.0480,-33.957744,18.461025
262696,-0.8088,-0.1842,9.7340,0.0464,0.0104,0.0217,0.0464,-33.957744,18.461025
262710,-0.7801,-0.1484,9.6742,-0.0133,0.0108,0.0211,0.0467,-33.957744,18.461025
262724,-0.7777,-0.1914,9.5856,-0.1013,0.0095,0.0238,0.0478,-33.957744,18.461025
262738,-0.7346,-0.1507,9.7364,0.0492,0.0137,0.0218,0.0466,-33.957744,18.461025
262752,-0.7705,-0.1795,9.6670,-0.0201,0.0153,0.0232,0.0452,-33.957744,18.461025
262766,-0.8088,-0.1795,9.6431,-0.0438,0.0107,0.0200,0.0443,-33.957744,18.461025
262780,-0.8160,-0.1819,9.6000,-0.0865,0.0096,0.0203,0.0489,-33.957744,18.461025
262794,-0.7394,-0.1842,9.6598,-0.0265,0.0087,0.0208,0.0446,-33.957744,18.461025
262808,-0.7896,-0.1364,9.7029,0.0165,0.0124,0.0211,0.0496,-33.957744,18.461025
262822,-0.7848,-0.1292,9.6909,0.0045,0.0115,0.0228,0.0483,-33.957744,18.461025
262836,-0.7729,-0.1723,9.7819,0.0949,0.0148,0.0232,0.0476,-33.957744,18.461025
262850,-0.7825,-0.1890,9.6191,-0.0675,0.0121,0.0237,0.0475,-33.957744,18.461025
262864,-0.8040,-0.1603,9.6766,-0.0100,0.0127,0.0221,0.0472,-33.957744,18.461025
262878,-0.7370,-0.1627,9.7173,0.0306,0.0118,0.0229,0.0499,-33.957744,18.461025
262892,-0.7848,-0.1986,9.7173,0.0304,0.0136,0.0215,0.0455,-33.957744,18.461025
262906,-0.7681,-0.1651,9.6742,-0.0126,0.0154,0.0197,0.0473,-33.957744,18.461025
262920,-0.7825,-0.1819,9.6455,-0.0411,0.0134,0.0232,0.0446,-33.957744,18.461025
262934,-0.7825,-0.1747,9.7053,0.0186,0.0119,0.0224,0.0493,-33.957744,18.461025
262948,-0.7705,-0.1866,9.6718,-0.0148,0.0150,0.0260,0.0461,-33.957744,18.461025
262962,-0.7657,-0.1484,9.7101,0.0234,0.0081,0.0197,0.0486,-33.957744,18.461025
262976,-0.7872,-0.1579,9.6861,-0.0006,0.0116,0.0243,0.0464,-33.957744,18.461025
262990,-0.7442,-0.1723,9.7101,0.0232,0.0145,0.0228,0.0437,-33.957744,18.461025
263004,-0.7585,-0.1388,9.6861,-0.0007,0.0101,0.0211,0.0483,-33.957744,18.461025
263018,-0.7442,-0.1531,9.7077,0.0207,0.0124,0.0247,0.0466,-33.957748,18.461025
263032,-0.7992,-0.1460,9.6790,-0.0079,0.0127,0.0258,0.0469,-33.957748,18.461025
263046,-0.7681,-0.1675,9.6670,-0.0198,0.0130,0.0212,0.0443,-33.957748,18.461025
263060,-0.7801,-0.1938,9.6957,0.0089,0.0127,0.0238,0.0463,-33.957748,18.461025
263074,-0.7394,-0.1412,9.7053,0.0184,0.0119,0.0243,0.0466,-33.957748,18.461025
263088,-0.7729,-0.1555,9.7460,0.0587,0.0137,0.0229,0.0463,-33.957748,18.461025
263102,-0.7370,-0.1747,9.6814,-0.0058,0.0104,0.0211,0.0463,-33.957748,18.461025
263116,-0.7944,-0.1531,9.6933,0.0061,0.0174,0.0231,0.0496,-33.957748,18.461025
263130,-0.7585,-0.2177,9.6311,-0.0558,0.0133,0.0197,0.0451,-33.957748,18.461025
263144,-0.7825,-0.1651,9.6766,-0.0103,0.0096,0.0197,0.0469,-33.957748,18.461025
263158,-0.7896,-0.1340,9.7460,0.0588,0.0147,0.0206,0.0443,-33.957748,18.461025
263172,-0.7609,-0.1555,9.6742,-0.0129,0.0108,0.0195,0.0466,-33.957748,18.461025
263186,-0.7513,-0.1938,9.6503,-0.0367,0.0092,0.0223,0.0481,-33.957748,18.461025
263200,-0.7825,-0.1699,9.6838,-0.0032,0.0121,0.0212,0.0467,-33.957748,18.461025
263214,-0.7825,-0.1795,9.7316,0.0445,0.0119,0.0191,0.0469,-33.957748,18.461025
263228,-0.7825,-0.1675,9.7579,0.0704,0.0131,0.0224,0.0458,-33.957748,18.461025
263242,-0.7466,-0.1627,9.7077,0.0201,0.0137,0.0195,0.0437,-33.957748,18.461025
263256,-0.7466,-0.1771,9.6742,-0.0134,0.0081,0.0212,0.0489,-33.957748,18.461025
263270,-0.7681,-0.1795,9.6694,-0.0181,0.0113,0.0252,0.0476,-33.957748,18.461025
263284,-0.7729,-0.1484,9.7029,0.0154,0.0079,0.0244,0.0455,-33.957748,18.461025
263298,-0.8064,-0.1675,9.6718,-0.0157,0.0130,0.0203,0.0460,-33.957748,18.461025
263312,-0.7633,-0.1675,9.6957,0.0082,0.0099,0.0223,0.0455,-33.957748,18.461025
263326,-0.7561,-0.1914,9.6694,-0.0180,0.0119,0.0220,0.0489,-33.957748,18.461025
263340,-0.7442,-0.1986,9.6694,-0.0179,0.0072,0.0215,0.0455,-33.957748,18.461025
263354,-0.7657,-0.1651,9.6718,-0.0154,0.0122,0.0215,0.0473,-33.957748,18.461025
263368,-0.7657,-0.1890,9.7412,0.0537,0.0128,0.0177,0.0516,-33.957748,18.461025
263382,-0.7561,-0.1795,9.6431,-0.0442,0.0130,0.0240,0.0472,-33.957748,18.461025
263396,-0.7633,-0.1460,9.7316,0.0441,0.0139,0.0212,0.0476,-33.957748,18.461025
