# ATP-5 SD Integrity Test
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
3388,-0.1029,-0.0431,9.7723,2.9990,0.0009,0.0191,0.0325
3402,-0.1340,-0.0885,9.7220,2.9340,-0.0005,0.0231,0.0313
3416,-0.1388,-0.0574,9.6263,2.8241,0.0040,0.0257,0.0318
3430,-0.1101,-0.0790,9.7005,2.8838,0.0003,0.0267,0.0316
3444,-0.1172,-0.0814,9.7508,2.9194,0.0043,0.0229,0.0331
3458,-0.0957,-0.0598,9.6766,2.8310,0.0021,0.0264,0.0319
3472,-0.0957,-0.0885,9.7053,2.8454,0.0053,0.0241,0.0334
3486,-0.1220,-0.0933,9.7053,2.8312,0.0024,0.0229,0.0298
3500,-0.1244,-0.0837,9.6909,2.8027,0.0026,0.0231,0.0334
3514,-0.1292,-0.0574,9.7149,2.8125,0.0063,0.0231,0.0334
3528,-0.1029,-0.0790,9.7029,2.7866,0.0015,0.0260,0.0325
3542,-0.1507,-0.0861,9.6742,2.7441,0.0038,0.0244,0.0307
3556,-0.1077,-0.1029,9.7173,2.7732,0.0026,0.0224,0.0305
3570,-0.0957,-0.0814,9.7244,2.7665,0.0008,0.0234,0.0339
3584,-0.0766,-0.0981,9.6383,2.6669,0.0023,0.0223,0.0318
3598,-0.1268,-0.0766,9.6574,2.6726,0.0024,0.0237,0.0351
3612,-0.0981,-0.0670,9.7340,2.7355,0.0037,0.0211,0.0325
3626,-0.0933,-0.0837,9.6670,2.6551,0.0011,0.0212,0.0339
3640,-0.1340,-0.1077,9.7005,2.6752,0.0006,0.0232,0.0298
3654,-0.0981,-0.1149,9.6933,2.6547,0.0018,0.0223,0.0338
3668,-0.0957,-0.0550,9.6766,2.6247,0.0035,0.0231,0.0316
3682,-0.1340,-0.0694,9.7220,2.6568,0.0006,0.0206,0.0322
3696,-0.1268,-0.0790,9.6526,2.5745,-0.0053,0.0244,0.0333
3710,-0.0766,-0.0766,9.8345,2.7426,0.0005,0.0224,0.0318
3724,-0.0742,-0.0598,9.6694,2.5646,0.0038,0.0226,0.0339
3738,-0.0981,-0.0526,9.5234,2.4065,0.0014,0.0220,0.0330
3752,-0.0239,-0.0335,9.6383,2.5088,-0.0011,0.0255,0.0301
3766,-0.0933,-0.0814,9.1047,1.9653,0.0006,0.0231,0.0299
3780,-0.2106,0.1172,13.3759,6.2053,-0.0179,0.0518,0.0319
3794,-0.0790,0.0263,10.8969,3.7077,0.0108,0.0006,0.0321
3808,-0.2991,-0.1842,7.2168,0.0274,0.0116,0.0249,0.0307
3822,0.0144,-0.1101,10.4806,3.2748,-0.0131,0.0360,0.0324
3836,-0.1149,-0.0694,10.1121,2.8918,0.0203,0.0188,0.0308
3850,-0.2536,-0.1914,8.7601,1.5321,-0.0072,0.0287,0.0362
3864,-0.0670,-0.0383,10.0618,2.8196,-0.0090,0.0263,0.0313
3878,-0.0144,0.0096,9.8680,2.6127,0.0134,0.0163,0.0353
3892,-0.1460,-0.0981,9.7460,2.4782,0.0012,0.0229,0.0318
3906,-0.0885,-0.6126,10.1121,2.8301,-0.0086,0.0269,0.0344
3920,-0.1316,-0.0431,9.5521,2.2588,0.0095,0.0235,0.0336
3934,-0.2225,-0.1388,9.0951,1.7928,-0.0034,0.0238,0.0328
3948,-0.1029,-0.0646,10.2724,2.9552,-0.0136,0.0284,0.0334
3962,-0.0861,-0.0359,9.7962,2.4666,0.0020,0.0186,0.0313
3976,-0.1005,-0.1077,9.5043,2.1638,-0.0006,0.0246,0.0348
3990,-0.0502,-0.0431,9.8034,2.4506,-0.0024,0.0254,0.0328
4004,-0.0502,-0.0694,9.5713,2.2074,0.0075,0.0195,0.0327
4018,-0.1029,-0.0287,9.7555,2.3797,-0.0031,0.0214,0.0330
4032,-0.0885,-0.0694,9.7675,2.3797,-0.0024,0.0221,0.0327
4046,-0.0957,-0.0646,9.6359,2.2369,0.0024,0.0237,0.0310
4060,-0.1603,-0.0718,9.7101,2.2995,-0.0018,0.0220,0.0333
4074,-0.1077,-0.0837,9.8728,2.4499,-0.0020,0.0275,0.0322
4088,-0.1388,-0.0191,9.7029,2.2686,0.0032,0.0231,0.0347
4102,-0.1149,-0.0455,9.5043,2.0596,0.0006,0.0214,0.0302
4116,-0.0957,-0.0526,9.8297,2.3731,-0.0011,0.0273,0.0295
4130,-0.1412,-0.0383,9.7364,2.2684,-0.0006,0.0218,0.0296
4144,-0.0909,-0.0790,9.5689,2.0904,0.0006,0.0217,0.0339
4158,-0.0814,-0.0311,9.7244,2.2347,-0.0011,0.0270,0.0347
4172,-0.1149,-0.0718,9.7101,2.2093,0.0043,0.0221,0.0312
4186,-0.0790,-0.0646,9.7316,2.2196,0.0008,0.0217,0.0322
4200,-0.0574,-0.0431,9.6574,2.1347,-0.0002,0.0223,0.0339
4214,-0.0981,-0.0431,9.6861,2.1526,-0.0053,0.0244,0.0333
