# ATP-3 TAP TEST
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
3495,-0.2273,-0.0215,9.7866,2.1392,-0.0023,0.0258,0.0290
3505,-0.2512,-0.0239,9.7388,2.0809,-0.0018,0.0266,0.0255
3515,-0.2536,-0.0239,9.6885,2.0205,-0.0032,0.0279,0.0284
3525,-0.2919,-0.0191,9.7412,2.0628,-0.0024,0.0255,0.0264
3535,-0.2656,-0.0096,9.7292,2.0406,-0.0015,0.0278,0.0270
3545,-0.2512,-0.0311,9.7316,2.0328,-0.0037,0.0270,0.0269
3555,-0.2417,-0.0311,9.7579,2.0488,-0.0049,0.0276,0.0301
3565,-0.2776,-0.0215,9.6981,1.9790,-0.0043,0.0264,0.0255
3575,-0.2608,-0.0311,9.7555,2.0263,-0.0021,0.0283,0.0263
3585,-0.2584,-0.0072,9.7364,1.9971,-0.0017,0.0269,0.0258
3595,-0.2967,-0.0526,9.7244,1.9752,-0.0371,0.0260,0.0281
3605,-0.2584,-0.0120,9.6981,1.9391,-0.0018,0.0231,0.0279
3615,-0.2608,-0.0191,9.7364,1.9675,-0.0003,0.0263,0.0276
3625,-0.2536,-0.0622,9.7484,1.9696,-0.0003,0.0270,0.0298
3635,-0.2465,-0.0167,9.7268,1.9383,0.0003,0.0254,0.0276
3645,-0.2871,-0.0311,9.7149,1.9167,-0.0029,0.0281,0.0247
3655,-0.2512,-0.0120,9.7244,1.9167,-0.0050,0.0263,0.0286
3665,-0.2632,-0.0072,9.7220,1.9047,-0.0035,0.0260,0.0281
3675,-0.2512,-0.0144,9.7938,1.9666,-0.0044,0.0295,0.0287
3685,-0.2512,-0.0144,9.7173,1.8806,-0.0053,0.0273,0.0257
3695,-0.2680,0.0024,9.7101,1.8640,-0.0009,0.0247,0.0278
3705,-0.2608,-0.0263,9.7340,1.8785,-0.0017,0.0263,0.0270
3715,-0.2632,-0.0359,9.7508,1.8858,-0.0003,0.0318,0.0260
3725,-0.2824,-0.0287,9.7412,1.8669,-0.0024,0.0247,0.0286
3735,-0.2297,-0.0287,9.7292,1.8456,-0.0041,0.0345,0.0263
3745,-0.2273,-0.0215,9.7436,1.8507,-0.0006,0.0269,0.0279
3755,-0.2393,-0.0287,9.7292,1.8271,-0.0035,0.0290,0.0284
3765,-0.2704,-0.0263,9.7244,1.8132,-0.0020,0.0264,0.0275
3775,-0.2536,-0.0096,9.7388,1.8185,-0.0032,0.0266,0.0286
