timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
13954,-0.2608,-0.0144,9.7388,0.0127,-0.0043,0.0284,0.0295
13964,-0.2441,0.0072,9.7149,-0.0112,-0.0027,0.0304,0.0276
13974,-0.2704,-0.0263,9.7436,0.0174,-0.0064,0.0261,0.0304
13984,-0.2704,-0.0072,9.7460,0.0197,0.0005,0.0287,0.0278
13994,-0.2393,-0.0048,9.7173,-0.0089,-0.0047,0.0267,0.0279
14004,-0.3039,-0.0120,9.7196,-0.0065,0.0005,0.0278,0.0295
14014,-0.2536,0.0120,9.6909,-0.0350,-0.0047,0.0270,0.0310
14024,-0.2632,-0.0048,9.7173,-0.0087,-0.0041,0.0258,0.0273
14034,-0.2680,-0.0215,9.7795,0.0533,-0.0009,0.0261,0.0267
14044,-0.2249,-0.0096,9.7675,0.0411,-0.0011,0.0252,0.0292
14054,-0.2800,-0.0120,9.7268,0.0004,0.0000,0.0284,0.0283
14064,-0.2465,-0.0120,9.7436,0.0171,-0.0026,0.0250,0.0292
14074,-0.2560,0.0072,9.7196,-0.0068,-0.0064,0.0257,0.0293
14084,-0.2632,-0.0191,9.7699,0.0432,-0.0049,0.0292,0.0316
14094,-0.2321,-0.5958,9.7388,0.0120,-0.0015,0.0223,0.0269
14104,-0.1962,-0.0359,9.6981,-0.0285,-0.0020,0.0244,0.0292
14114,-0.2728,-0.0191,9.7460,0.0193,-0.0044,0.0286,0.0298
14124,-0.2752,-0.0024,9.7675,0.0406,-0.0058,0.0257,0.0273
14134,-0.2321,-0.0239,9.7436,0.0166,-0.0032,0.0270,0.0247
14144,-0.1986,-0.0263,9.7484,0.0213,-0.0027,0.0232,0.0287
14154,-0.2560,-0.0215,9.7436,0.0164,-0.0037,0.0281,0.0267
14164,-0.2369,-0.0144,9.7268,-0.0003,-0.0046,0.0257,0.0273
14174,-0.2847,0.0048,9.7196,-0.0075,-0.0015,0.0243,0.0278
14184,-0.2393,-0.0120,9.6933,-0.0336,-0.0037,0.0269,0.0278
